misspelling,correct_word
 hirerd,heard
 haired,heard
topt,top
 tpo,top
 tpot,top
 topp,top
 tot,top
 tpoa,top
 topi,top
 toip,top
 tpop,top
 tpoo,top
surie,sure
 suer,sure
 suri,sure
 suir,sure
 suru,sure
 suor,sure
 sourie,sure
 suire,sure
 surue,sure
 suur,sure
momnt,moment
 momnet,moment
 mommnt,moment
 mommment,moment
 momenr,moment
 momentt,moment
 momnent,moment
 mommnts,moment
 mommenti,moment
 mommentu,moment
Codde,Code
 Coid,Code
 Coode,Code
 Codie,Code
 Coede,Code
 Coide,Code
 Codoe,Code
 Coodee,Code
 Codiee,Code
 Coodee,Code
iii,III
eeii,III
lllii,III
iiii,III
eeii,III
illl,III
ieii,III
ilii,III
elii,III
illi,III
eili,III
wiv,wife
 wfe,wife
 wify,wife
 whife,wife
 wive,wife
 wifey,wife
 wiff,wife
 wief,wife
 wivf,wife
 wifie,wife
 wiffy,wife
pots,post
 posst,post
 poost,post
 psoot,post
 psto,post
 posot,post
 postt,post
 poosts,post
 posst,post
 pstos,post
difficuilt,difficult
 diffulct,difficult
 diffucult,difficult
 diffulcute,difficult
 difficutl,difficult
 dificultt,difficult
 diffucilt,difficult
 diffulcit,difficult
 diffucule,difficult
 diffulcult,difficult
Georhe,George
 Georeg,George
 Goeorge,George
 Goroge,George
 Goerge,George
 Geroge,George
 Georige,George
 Gergoer,George
 Georrg,George
 Geoorge,George
 Georrgue,George
ted,ed
 dede,ed
 edd,ed
 deid,ed
 tedd,ed
 deed,ed
 eedd,ed
 ddeed,ed
 teed,ed
 deed,ed
recnt,recent
 recsnt,recent
 reccent,recent
 recnet,recent
 recents,recent
 recntt,recent
 rescent,recent
 rescnt,recent
 rexcent,recent
 resecent,recent
exstent,extent
 exscent,extent
 extantt,extent
 exstennt,extent
 xtent,extent
 extnet,extent
 exstennet,extent
 extnent,extent
 exstennett,extent
 exsent,extent
lonnger,longer
 lomger,longer
 logner,longer
 longre,longer
 lonher,longer
 lenger,longer
 loinger,longer
 lorgner,longer
 lungur,longer
 longir,longer
storrie,story
 storiy,story
 storu,story
 stoery,story
 storiee,story
 storri,story
 storiy,story
 storrye,story
 storuy,story
 storye,story
meet,meet
 meeti,meet
 meett,meet
 meeet,meet
 meete,meet
 meete,meet
 metee,meet
 mmeet,meet
 mmeeet,meet
 mttee,meet
companiez,companies
 companys,companies
 compaines,companies
 comapnies,companies
 compnaies,companies
 compinies,companies
 compaines,companies
 compnies,companies
 compaynies,companies
 compamies,companies
 compinie,companies
frnt,front
 frunt,front
 fronct,front
 frnont,front
 fruntt,front
 frnott,front
 frunnt,front
 frunti,front
 frnout,front
 fronut,front
doinng,doing
 doinig,doing
 doong,doing
 doin,doing
 doign,doing
 dooing,doing
 dooiing,doing
 doouing,doing
 dooingg,doing
 dooingi,doing
 dooingn,doing
staft,staff
 sttaf,staff
 sttalf,staff
 stalf,staff
 stafl,staff
 sttaffs,staff
 sttafe,staff
 sttafi,staff
 sttafla,staff
 sttaffe,staff
prodcut,product
 prouduct,product
 prodct,product
 prodict,product
 producit,product
 produdt,product
 prodduct,product
 prodicet,product
 produtc,product
 prodickt,product
Augst,August
 Augist,August
 Austu,August
 Ausgt,August
 Augsut,August
 Augyst,August
 Auugst,August
 AugusT,August
 Augsst,August
 Augsit,August
neeeed,needed
 neaded,needed
 needeD,needed
 nedeed,needed
 neid,needed
 neeed,needed
 nead,needed
 neade,needed
 neded,needed
 neead,needed
involvd,involved
 invloved,involved
 inovled,involved
 involed,involved
 invlved,involved
 invold,involved
 involvde,involved
 invoveld,involved
 involeld,involved
 invlvld,involved
likelie,likely
 liklyi,likely
 likliey,likely
 likli,likely
 likilie,likely
 likili,likely
 likiley,likely
 likilea,likely
 likilye,likely
 likilie,likely
forerm,former
 formre,former
 formeir,former
 foriemr,former
 formeer,former
 formeer,former
 formerei,former
 formerm,former
 formerr,former
 formeir,former
rurn,run
 ruun,run
 ryn,run
 rn,run
 rnu,run
 unr,run
 urnn,run
 runn,run
 rynn,run
 ruh,run
authir,author
 auther,author
 autthor,author
 autor,author
 auhtor,author
 authore,author
 authur,author
 autthur,author
 aouthor,author
 athour,author
middel,middle
 middile,middle
 middell,middle
 midle,middle
 midlle,middle
 middil,middle
 middl,middle
 midill,middle
 middi,middle
 middli,middle
turnd,turned
 turnned,turned
 turerned,turned
 turenrd,turned
 turnerd,turned
 turnred,turned
 turnnedd,turned
 turnrned,turned
 turnnred,turned
 turnurd,turned
Agencie,agency
 Agenciy,agency
 Agecny,agency
 Agensy,agency
 Agenci,agency
 Agencye,agency
 Agencee,agency
 Agenciey,agency
 Agencye,agency
 Agenciy,agency
readdding,reading
 reaading,reading
 reding,reading
 readinng,reading
 redeeing,reading
 reeadign,reading
 reaiding,reading
 reedding,reading
 reeding,reading
 reedinng,reading
beginnig,beginning
 begnning,beginning
 beginniing,beginning
 beginging,beginning
 begiining,beginning
 begnigning,beginning
 begnnig,beginning
 begnng,beginning
 begiinng,beginning
 begnningg,beginning
dutty,duty
 duti,duty
 duity,duty
 dauty,duty
 dauty,duty
 dutie,duty
 dutu,duty
 dutuy,duty
 dutt,duty
 dutiy,duty
movment,movement
 movemnt,movement
 moveiment,movement
 movment,movement
 movmentt,movement
 movmnt,movement
 moventment,movement
 movmente,movement
 movimnet,movement
 movmenti,movement
mnoth,month
 mnonth,month
 monhth,month
 montn,month
 mounth,month
 mouhnth,month
 mohnt,month
 moanth,month
 monyht,month
 monyt,month
 monyth,month
alne,alone
 alonie,alone
 aloe,alone
 aloen,alone
 alome,alone
 aloni,alone
 alono,alone
 alown,alone
 alowne,alone
 alune,alone
beysond,beyond
 beyondd,beyond
 byond,beyond
 beaynd,beyond
 beynod,beyond
 beyned,beyond
 beynad,beyond
 beynod,beyond
 beynid,beyond
 beynod,beyond
finer,fine
finey,fine
fiene,fine
finie,fine
finne,fine
fynie,fine
fynei,fine
fieni,fine
fynin,fine
fenye,fine
fynen,fine
re,re
 ree,re
 rer,re
 rere,re
 rea,re
 redr,re
 rexer,re
 reir,re
 rel,re
 reger,re
baze,base
 basse,base
 bsaes,base
 baese,base
 bazee,base
 baise,base
 basie,base
 baisee,base
 bassees,base
 bazses,base
 bassee,base
parrties,parties
 partis,parties
 pareties,parties
 parites,parties
 paties,parties
 paretyes,parties
 partiee,parties
 partee,parties
 parytes,parties
 parteys,parties
releations,relations
 relatiins,relations
 rellations,relations
 relaitons,relations
 reelations,relations
 reltions,relations
 ralations,relations
 rellatins,relations
 relatinos,relations
 relition,relations
simpel,simple
 simmple,simple
 simpil,simple
 simpple,simple
 simlpe,simple
 simmple,simple
 simlip,simple
 simulp,simple
 simulpe,simple
 simulp,simple
considier,consider
 considere,consider
 consiedar,consider
 considir,consider
 considre,consider
 considter,consider
 condisder,consider
 considner,consider
 considrer,consider
 considter,consider
propper,proper
 propurr,proper
 propar,proper
 propir,proper
 propore,proper
 propur,proper
 properr,proper
 propere,proper
 proporer,proper
 propurre,proper
insidet,instead
 insteed,instead
 insteed,instead
 insitead,instead
 istead,instead
 intstead,instead
 insetead,instead
 insited,instead
 instaid,instead
 inestad,instead
 inseed,instead
siginificnt,significant
 significent,significant
 signifcant,significant
 signifikant,significant
 significnat,significant
 siginificent,significant
 significint,significant
 signifiicant,significant
 significante,significant
 signifcant,significant
 significnent,significant
eqaul,equal
 equeal,equal
 equil,equal
 eqwal,equal
 euql,equal
 equl,equal
 eauql,equal
 eqaual,equal
 eqiual,equal
 eqiuall,equal
losts,lost
 loste,lost
 lorst,lost
 losst,lost
 loost,lost
 lotst,lost
 louts,lost
 loust,lost
 loist,lost
 loist,lost
flollowed,followed
 follwed,followed
 folllowed,followed
 fowlowed,followed
 followeed,followed
 folloeved,followed
 flollowed,followed
 folwowed,followed
 fowlowed,followed
 folloewed,followed
hoppe,hope
 hpoep,hope
 hoipe,hope
 hopie,hope
 hoope,hope
 hoepe,hope
 hooppe,hope
 hopee,hope
 hoppoe,hope
 hopee,hope
cute,cut
 cudt,cut
 cuit,cut
 cuut,cut
 cyt,cut
 ctu,cut
 cucut,cut
 cutt,cut
 cuutt,cut
 cuutz,cut
Califorinia,California
 Califronia,California
 Calafornia,California
 Calfornia,California
 Caliifornia,California
 Calirnia,California
 Califorma,California
 Calafornia,California
 Caliornia,California
 Calirnina,California
 Californai,California
unlesss,unless
 unlesse,unless
 unlesh,unless
 unlesa,unless
 unlesu,unless
 unlesy,unless
 unlesn,unless
 unlesm,unless
 unlesl,unless
 unlesr,unless
neirly,nearly
 nerely,nearly
 nearyly,nearly
 nereyly,nearly
 nerily,nearly
 nerley,nearly
 nerli,nearly
 nerlie,nearly
 nerly,nearly
 nerrey,nearly
claiim,claim
 claime,claim
 clamm,claim
 cleaim,claim
 clem,claim
 clamme,claim
 claimee,claim
 clame,claim
 clami,claim
 clammee,claim
 claimey,claim
assosiated,associated
 assosiatted,associated
 assoicated,associated
 assotiated,associated
 assosciated,associated
 assosiatied,associated
 assosiateed,associated
 assosiatedd,associated
 assosaited,associated
 assosaitied,associated
exspected,expected
 expexted,expected
 exspeted,expected
 xpected,expected
 expeted,expected
 espexted,expected
 exspectd,expected
 exspecred,expected
 exspecetd,expected
 expecdet,expected
operatios,operations
 oprations,operations
 opertions,operations
 operetions,operations
 opearations,operations
 operatiins,operations
 operaytions,operations
 operatisns,operations
 operatioons,operations
 operatinos,operations
difernce,difference
 difrentce,difference
 diffrencee,difference
 differnce,difference
 diffrerence,difference
 diffirnce,difference
 diferenec,difference
 deference,difference
 defernce,difference
 defference,difference
funfs,funds
 furns,funds
 fudns,funds
 fuonds,funds
 funnds,funds
 fundd,funds
 funda,funds
 fundx,funds
 fundz,funds
 funsi,funds
 funsy,funds
lala,la
 laal,la
 laaa,la
 laas,la
 laat,la
 laai,la
 laao,la
 laap,la
 laaq,la
 laar,la
direcition,direction
 direkshun,direction
 directin,direction
 direktion,direction
 direcktion,direction
 directon,direction
 direktyn,direction
 directn,direction
 direkstion,direction
 directyn,direction
 direkcion,direction
croos,cross
 xross,cross
 crooss,cross
 croses,cross
 crross,cross
 corsis,cross
 corss,cross
 cresos,cross
 creoss,cross
 crooss,cross
liev,live
 livve,live
 lviie,live
 leev,live
 levve,live
 lide,live
 libe,live
 livi,live
 lvee,live
 lviv,live
finallly,finally
 finnally,finally
 fynally,finally
 finlaylly,finally
 finnaly,finally
 finilay,finally
 finily,finally
 finnali,finally
 finnli,finally
 finnill,finally
weignt,weight
 waight,weight
 weitht,weight
 waighht,weight
 wiet,weight
 wieght,weight
 wight,weight
 wate,weight
 wete,weight
 wiat,weight
leed,lead
 leead,lead
 leedd,lead
 leadd,lead
 leadee,lead
 leedi,lead
 leedo,lead
 leedu,lead
 leedt,lead
 leeads,lead
triaal,trial
 triil,trial
 trril,trial
 tirial,trial
 triel,trial
 trriall,trial
 triell,trial
 triirl,trial
 triiil,trial
 triill,trial
justicce,justice
 jusctice,justice
 justisee,justice
 jutstice,justice
 jusitce,justice
 justisie,justice
 jusitcie,justice
 justiice,justice
 jusctic,justice
 justisce,justice
offficer,officer
 offficer,officer
 officcer,officer
 offisier,officer
 offecer,officer
 offecer,officer
 offiser,officer
 offeceir,officer
 officcer,officer
 offiseir,officer
responces,response
 responcse,response
 responsse,response
 responese,response
 responis,response
 responise,response
 responns,response
 responsi,response
 responsse,response
 responsse,response
erth,earth
 erthe,earth
 earht,earth
 eath,earth
 erat,earth
 earhth,earth
 eruth,earth
 earfth,earth
 erhte,earth
 earh,earth
restd,rest
 restt,rest
 reast,rest
 reest,rest
 resrt,rest
 resti,rest
 reets,rest
 restd,rest
 reist,rest
 restf,rest
fudn,fund
 fumd,fund
 funnd,fund
 fundd,fund
 fuund,fund
 fynnd,fund
 furned,fund
 fumnd,fund
 fulnd,fund
 fumd,fund
brng,bring
 brinig,bring
 bringg,bring
 biring,bring
 brign,bring
 brinkk,bring
 brnig,bring
 brngi,bring
 brngin,bring
 brnging,bring
trustr,trust
 trusst,trust
 truust,trust
 trusut,trust
 trurst,trust
 trusdt,trust
 trusft,trust
 trusgt,trust
 trusht,trust
 trusyt,trust
 truzt,trust
gooddods,goods
 goiods,goods
 goodes,goods
 gooeds,goods
 goudos,goods
 goudds,goods
 godds,goods
 gooods,goods
 goois,goods
 goofds,goods
obsibved,observed
 obsrved,observed
 obsevred,observed
 obsurd,observed
 obsirved,observed
 obsird,observed
 obsievd,observed
 obsreved,observed
 obsrevd,observed
 obsrievd,observed
behind,behind
biehind,behind
behiend,behind
bihind,behind
beiind,behind
behnid,behind
behinid,behind
behineed,behind
behindee,behind
behindedd,behind
behynid,behind
jbo,job
 jbok,job
 jorb,job
 jobe,job
 jobj,job
 jopb,job
 jorbz,job
 joiob,job
 joib,job
 joub,job
dooor,door
 dooree,door
 dooer,door
 dooir,door
 dooiir,door
 dooirr,door
 dooier,door
 dooore,door
 dooori,door
 doooree,door
unnderstand,understand
 undrstand,understand
 understad,understand
 undersatnd,understand
 unnderstaand,understand
 undrestand,understand
 undrstands,understand
 understnad,understand
 understnaad,understand
 understaend,understand
acidd,acid
 acicd,acid
 acidds,acid
 acied,acid
 acidded,acid
 acidding,acid
 acicde,acid
 aciddes,acid
 aciddin,acid
 aciddly,acid
holde,hold
 hoidl,hold
 holld,hold
 hoeld,hold
 hollod,hold
 hould,hold
 holid,hold
 holldo,hold
 hoiold,hold
 holdd,hold
techonlogy,technology
 techenolgy,technology
 tecnology,technology
 techinology,technology
 teknology,technology
 technoligy,technology
 tecnolgy,technology
 techonolgy,technology
 teknoligy,technology
 techinolgy,technology
widde,wide
 widd,wide
 wiide,wide
 wiede,wide
 wieed,wide
 wuide,wide
 widdie,wide
 wiid,wide
 wyeed,wide
 wyde,wide
protctiion,protection
 prrotecton,protection
 proetction,protection
 proteciton,protection
 protetion,protection
 protecon,protection
 protexion,protection
 proection,protection
 proteotion,protection
 protition,protection
 proetctin,protection
basisc,basic
 basikc,basic
 baskic,basic
 basiqe,basic
 bazic,basic
 basike,basic
 basiyc,basic
 basiky,basic
 basieq,basic
